item_id,site_id,domain_id,picture_id,correct_background?
MLB2693905521,MLB,MLB-SNEAKERS,856987-MLB50471695124_062022,0
MLA1145703889,MLA,MLA-JACKETS_AND_COATS,622127-MLA50613312161_072022,0
MLA1144321322,MLA,MLA-JACKETS_AND_COATS,782825-MLA49566222549_042022,0
MLB2648241269,MLB,MLB-JACKETS_AND_COATS,747553-MLB27109501225_032018,0
MLB2163990294,MLB,MLB-SHORTS,620676-MLB49004184457_022022,1
MLB2615318216,MLB,MLB-SWEATSHIRTS_AND_HOODIES,687900-MLB49688679233_042022,0
MLB2707637557,MLB,MLB-JACKETS_AND_COATS,690873-CBT50610258877_072022,1
MLB2182556095,MLB,MLB-T_SHIRTS,704378-MLB49154878729_022022,1
MLA1143187340,MLA,MLA-SWEATERS_AND_CARDIGANS,644580-MLA50361239726_062022,0
MLB2690597351,MLB,MLB-WORK_PANTS,634031-CBT50434096898_062022,1
MLB2183238877,MLB,MLB-T_SHIRTS,693050-MLB49161395704_022022,1
MLM1394896930,MLM,MLM-JACKETS_AND_COATS,707513-MLM49426289202_032022,0
MLM1451644288,MLM,MLM-JACKETS_AND_COATS,754422-MLM48765298082_012022,?
MLA1138356011,MLA,MLA-BOOTS_AND_BOOTIES,605258-MLA50035840664_052022,0
MLM1451919621,MLM,MLM-JACKETS_AND_COATS,858037-CBT50576955633_072022,1
MLA1142605509,MLA,MLA-SNEAKERS,808539-MLA48489997697_122021,0
MLB2210931662,MLB,MLB-SWEATSHIRTS_AND_HOODIES,917490-MLB49406745897_032022,1
MLB2707597852,MLB,MLB-JACKETS_AND_COATS,762494-MLB50610433762_072022,0
MLA1135075129,MLA,MLA-JACKETS_AND_COATS,789496-MLA49827914914_052022,0
MLM1453673743,MLM,MLM-JACKETS_AND_COATS,942066-CBT50591852194_072022,1
MLM1446398965,MLM,MLM-PANTS,901650-MLM50454961544_062022,0
MLB2633270353,MLB,MLB-JACKETS_AND_COATS,817247-MLB49866905727_052022,1
MLB2667923687,MLB,MLB-BLOUSES,737817-CBT50206595889_062022,1
MLB2692436679,MLB,MLB-HEELS_AND_WEDGES,706686-MLB50452896201_062022,1
MLM1422690234,MLM,MLM-SNEAKERS,644673-MLM49973376008_052022,?
MLA1142107033,MLA,MLA-SWEATERS_AND_CARDIGANS,677923-MLA50274504707_062022,0
MLM1440411061,MLM,MLM-SNEAKERS,922509-CBT50327587687_062022,1
MLB2712508977,MLB,MLB-SNEAKERS,610244-MLB50662972468_072022,1
MLB2701509457,MLB,MLB-T_SHIRTS,747408-MLB45755604142_042021,1
MLB2666624468,MLB,MLB-SNEAKERS,788484-MLB50191648500_062022,?
MLM1421777259,MLM,MLM-HEELS_AND_WEDGES,844289-MLM49954235328_052022,1
MLB2651270850,MLB,MLB-BLOUSES,832836-MLB50034672431_052022,0
MLA1120406266,MLA,MLA-SWEATERS_AND_CARDIGANS,963069-MLA48910076987_012022,0
MLM1446547471,MLM,MLM-SNEAKERS,633896-MLM48522955527_122021,0
MLM1427438944,MLM,MLM-JACKETS_AND_COATS,928429-CBT50066382641_052022,1
MLB2613605559,MLB,MLB-SHIRTS,770221-MLB49786903206_042022,1
MLM1406092093,MLM,MLM-SHIRTS,831573-CBT49671308270_042022,?
MLM1387966427,MLM,MLM-SNEAKERS,836678-MLM49296622538_032022,1
MLB2215631186,MLB,MLB-T_SHIRTS,982282-MLB48603852982_122021,1
MLB2609637076,MLB,MLB-BLOUSES,670648-CBT49630898049_042022,1
MLA1144073258,MLA,MLA-JACKETS_AND_COATS,866937-MLA49594942306_042022,0
MLA1139412711,MLA,MLA-JACKETS_AND_COATS,817385-MLA50124684107_052022,0
MLM1363553218,MLM,MLM-SNEAKERS,986069-MLM48185544335_112021,?
MLA1142642326,MLA,MLA-PANTS,946483-MLA49685247134_042022,0
MLA1144585984,MLA,MLA-HEELS_AND_WEDGES,804229-MLA50499922434_062022,0
MLB2713136604,MLB,MLB-SNEAKERS,681597-MLB50670848609_072022,0
MLA1138176131,MLA,MLA-JACKETS_AND_COATS,746941-MLA45608812958_042021,0
MLB2680356887,MLB,MLB-JACKETS_AND_COATS,609364-MLB50321322809_062022,1
MLB2210013315,MLB,MLB-AUTOMOTIVE_SKIRTS,954593-MLB49398815916_032022,0
MLM1410880496,MLM,MLM-SWEATSHIRTS_AND_HOODIES,721561-MLM49750862669_042022,0
MLB2178637471,MLB,MLB-T_SHIRTS,630279-MLB49118403767_022022,1
MLB2705361503,MLB,MLB-BLOUSES,792465-CBT50592121240_072022,1
MLB2213097507,MLB,MLB-T_SHIRTS,995360-MLB49425716544_032022,1
MLB2683147226,MLB,MLB-T_SHIRTS,986869-MLB46159594296_052021,1
MLA1141255213,MLA,MLA-SWEATERS_AND_CARDIGANS,880324-MLA50222577833_062022,0
MLB2644845357,MLB,MLB-SWIMWEAR,767935-MLB49977792744_052022,0
MLB2689698092,MLB,MLB-AUTOMOTIVE_SKIRTS,919614-MLB50423469807_062022,1
MLA1128541301,MLA,MLA-SNEAKERS,722728-MLA49422288897_032022,?
MLB2689769851,MLB,MLB-JACKETS_AND_COATS,948795-MLB50424740694_062022,0
MLA1145624346,MLA,MLA-JACKETS_AND_COATS,910547-MLA50606955056_072022,0
MLB2164537669,MLB,MLB-T_SHIRTS,741098-MLB45361836311_032021,1
MLA1146381813,MLA,MLA-T_SHIRTS,702143-MLA50673798837_072022,0
MLB2694897238,MLB,MLB-SNEAKERS,795446-MLB50480577639_062022,?
MLA1138082969,MLA,MLA-JACKETS_AND_COATS,826817-MLA50012920148_052022,0
MLB2677856989,MLB,MLB-SWEATSHIRTS_AND_HOODIES,790407-MLB46460380982_062021,1
MLA1139237284,MLA,MLA-JACKETS_AND_COATS,782909-MLA50109243936_052022,0
MLB2183113744,MLB,MLB-T_SHIRTS,864064-MLB49159578010_022022,1
MLA1144345145,MLA,MLA-BOOTS_AND_BOOTIES,727884-MLA50474507991_062022,0
MLB2636973053,MLB,MLB-T_SHIRTS,991236-MLB49903346761_052022,0
MLB2634552469,MLB,MLB-SNEAKERS,944296-MLB49843903035_052022,?
MLB2167651199,MLB,MLB-LOAFERS_AND_OXFORDS,757993-MLB49035279532_022022,?
MLB2668553280,MLB,MLB-AUTOMOTIVE_SKIRTS,714995-MLB50209689434_062022,?
MLM1383060019,MLM,MLM-PANTS,939222-MLM49193995803_022022,0
MLA1125702874,MLA,MLA-JACKETS_AND_COATS,722873-MLA49258577762_032022,0
MLB2650716310,MLB,MLB-JACKETS_AND_COATS,729125-MLB50028751160_052022,0
MLB2632273265,MLB,MLB-BOOTS_AND_BOOTIES,839310-MLB49857314357_052022,0
MLM1419073760,MLM,MLM-BLOUSES,981941-MLM49902828985_052022,1
MLM1423549223,MLM,MLM-PANTS,931177-MLM49987806907_052022,0
MLM1402660538,MLM,MLM-SNEAKERS,780166-MLM49603470164_042022,1
MLM1446277839,MLM,MLM-T_SHIRTS,901291-MLM50453603973_062022,1
MLM1374277427,MLM,MLM-SNEAKERS,870570-MLM49027856341_022022,1
MLB2611276314,MLB,MLB-JACKETS_AND_COATS,945841-MLB49646153580_042022,0
MLM1448111941,MLM,MLM-PANTS,680975-CBT50372283356_062022,1
MLB2692309379,MLB,MLB-JACKETS_AND_COATS,883193-MLB50450831240_062022,1
MLB2668572992,MLB,MLB-AUTOMOTIVE_SKIRTS,994556-MLB50209785922_062022,?
MLM1393572692,MLM,MLM-LOAFERS_AND_OXFORDS,785001-MLM49394690737_032022,?
MLA1121307236,MLA,MLA-SNEAKERS,617109-MLA48975132637_012022,0
MLA1129423561,MLA,MLA-PANTS,695648-MLA46157803199_052021,0
MLB2178947244,MLB,MLB-SNEAKERS,693819-MLB49120205812_022022,1
MLM1448174579,MLM,MLM-SHIRTS,993839-CBT50410852280_062022,1
MLA1140325020,MLA,MLA-T_SHIRTS,940213-MLA50165493402_062022,?
MLM1446255654,MLM,MLM-PANTS,693179-MLM50531988684_062022,?
MLA1141069242,MLA,MLA-JACKETS_AND_COATS,620373-MLA50214294803_062022,0
MLB2186786519,MLB,MLB-SHORTS,783134-MLB49191016086_022022,0
MLM1427410925,MLM,MLM-SNEAKERS,908094-MLM50063952031_052022,0
MLB2638579835,MLB,MLB-BOOTS_AND_BOOTIES,784819-MLB49918922687_052022,0
MLA1145071522,MLA,MLA-SNEAKERS,880006-MLA49227137854_022022,0
MLB2653239512,MLB,MLB-AUTOMOTIVE_SKIRTS,616774-MLB50054095586_052022,0
MLA1143192115,MLA,MLA-JACKETS_AND_COATS,870166-MLA50360353705_062022,0
MLB2656895307,MLB,MLB-BLOUSES,712028-MLB50096173193_052022,1
MLM1444224924,MLM,MLM-SNEAKERS,915235-MLM50411359455_062022,0
MLM1425886480,MLM,MLM-LOAFERS_AND_OXFORDS,978057-MLM50027004825_052022,1
MLA1143845433,MLA,MLA-JACKETS_AND_COATS,839757-MLA49282359782_032022,0
MLA1143186015,MLA,MLA-JACKETS_AND_COATS,741785-MLA50359217840_062022,0
MLA1146280780,MLA,MLA-PANTS,833717-MLA50666465978_072022,0
MLB2687427227,MLB,MLB-SWIMWEAR,830167-MLB50404332435_062022,1
MLM1418071249,MLM,MLM-BOOTS_AND_BOOTIES,816123-MLM49885630707_052022,1
MLM1409226079,MLM,MLM-LOAFERS_AND_OXFORDS,717104-MLM49722634338_042022,?
MLM1379582176,MLM,MLM-HEELS_AND_WEDGES,658991-MLM49122815434_022022,1
MLA1145285685,MLA,MLA-LOAFERS_AND_OXFORDS,696695-MLA50566356257_072022,0
MLB2696534377,MLB,MLB-JACKETS_AND_COATS,683906-CBT50504431674_062022,1
MLA1146343460,MLA,MLA-SHIRTS,635834-MLA50672285062_072022,?
MLB2632155075,MLB,MLB-AUTOMOTIVE_SKIRTS,714826-MLB46979425571_082021,0
MLB2706261647,MLB,MLB-PANTS,621042-MLB50596697042_072022,0
MLA1145648376,MLA,MLA-PANTS,929899-MLA50605446365_072022,0
MLB2648345606,MLB,MLB-JACKETS_AND_COATS,963651-MLB50009433371_052022,0
MLM1410537005,MLM,MLM-LOAFERS_AND_OXFORDS,641133-MLM49744843548_042022,?
MLA1137627742,MLA,MLA-JACKETS_AND_COATS,728911-MLA48024994681_102021,?
MLB2608561230,MLB,MLB-LOAFERS_AND_OXFORDS,767494-MLB49614644886_042022,?
MLM1365109332,MLM,MLM-T_SHIRTS,888225-MLM48815234548_012022,1
MLB2699628027,MLB,MLB-T_SHIRTS,828893-MLB50528007000_062022,1
MLM1441510097,MLM,MLM-PANTS,843671-CBT50341291987_062022,1
MLA1140977628,MLA,MLA-FOOTBALL_SHOES,786257-MLA50207894946_062022,0
MLA1138688458,MLA,MLA-SPORT_T_SHIRTS,866508-MLA50056176040_052022,0
MLA1134609638,MLA,MLA-SNEAKERS,707285-MLA49799453757_042022,?
MLB2690329143,MLB,MLB-AUTOMOTIVE_SKIRTS,681941-MLB50432496405_062022,0
MLM1452133804,MLM,MLM-SNEAKERS,931416-CBT50580219346_072022,?
MLA1140113687,MLA,MLA-SNEAKERS,958752-MLA50163693917_062022,0
MLA1142052007,MLA,MLA-SNEAKERS,970299-MLA50268407323_062022,0
MLB2640899183,MLB,MLB-T_SHIRTS,948302-MLB49939690713_052022,0
MLA1143165841,MLA,MLA-JACKETS_AND_COATS,835676-MLA46198391472_052021,0
MLA1143394820,MLA,MLA-SNEAKERS,605575-MLA50403769465_062022,1
MLB2167698884,MLB,MLB-AUTOMOTIVE_SKIRTS,978254-MLB49036218848_022022,0
MLA1138345799,MLA,MLA-SNEAKERS,681327-MLA49256423046_032022,0
MLA1120888085,MLA,MLA-JACKETS_AND_COATS,932265-MLA48941084983_012022,0
MLB2144024774,MLB,MLB-T_SHIRTS,854944-MLB48845848852_012022,1
MLM1367094273,MLM,MLM-T_SHIRTS,738548-CBT48869123044_012022,1
MLB2636321141,MLB,MLB-T_SHIRTS,739380-MLB49897815257_052022,1
MLA1130006720,MLA,MLA-T_SHIRTS,810837-MLA49521350775_032022,0
MLB2699464971,MLB,MLB-JACKETS_AND_COATS,744868-CBT50527571242_062022,1
MLB2693770733,MLB,MLB-T_SHIRTS,713509-MLB50471105004_062022,0
MLA1129467156,MLA,MLA-BLOUSES,990637-MLA49485920168_032022,?
MLM1439432817,MLM,MLM-SWEATSHIRTS_AND_HOODIES,645248-CBT50314920556_062022,1
MLM1451011378,MLM,MLM-BLOUSES,651006-MLM50544040814_072022,0
MLM1447281796,MLM,MLM-SNEAKERS,849004-MLM50475838281_062022,0
MLB2712172801,MLB,MLB-SNEAKERS,949191-MLB50688073129_072022,0
MLA1127541536,MLA,MLA-SHORTS,943030-MLA49352765082_032022,0
MLA1118043768,MLA,MLA-T_SHIRTS,984314-MLA48728652767_012022,?
MLM1363588487,MLM,MLM-PANTS,629318-MLM48781890450_012022,0
MLA1128062957,MLA,MLA-SHORTS,839807-MLA49392027184_032022,0
MLM1419184214,MLM,MLM-BLOUSES,796407-MLM49904505711_052022,1
MLB2686814143,MLB,MLB-SHIRTS,970169-CBT50341020463_062022,1
MLB2664391597,MLB,MLB-SWEATSHIRTS_AND_HOODIES,653039-MLB50171434647_062022,1
MLB2701320136,MLB,MLB-SNEAKERS,914807-MLB50540785644_072022,?
MLM1399309201,MLM,MLM-SHIRTS,890024-CBT49529916159_032022,1
MLB2133183088,MLB,MLB-T_SHIRTS,715768-MLB47533395772_092021,1
MLA1142277969,MLA,MLA-SWEATERS_AND_CARDIGANS,705330-MLA50290602733_062022,0
MLM1379657210,MLM,MLM-SNEAKERS,726946-MLM49123961631_022022,?
MLB2697536448,MLB,MLB-SNEAKERS,879611-MLB49777202860_042022,1
MLB2203773804,MLB,MLB-T_SHIRTS,616146-MLB49348871861_032022,1
MLA1144385805,MLA,MLA-HEELS_AND_WEDGES,618698-MLA50473601169_062022,0
MLA1143281861,MLA,MLA-BOOTS_AND_BOOTIES,937758-MLA28577556698_112018,0
MLB2601856972,MLB,MLB-T_SHIRTS,732577-MLB49202601165_022022,1
MLA1141500322,MLA,MLA-SNEAKERS,829681-MLA50234325015_062022,0
MLM1451765995,MLM,MLM-T_SHIRTS,881738-MLM50573290045_072022,1
MLA1144735348,MLA,MLA-T_SHIRTS,992986-MLA49050778443_022022,0
MLB2658287019,MLB,MLB-T_SHIRTS,937314-MLB50108873845_052022,1
MLB2188425966,MLB,MLB-JACKETS_AND_COATS,776686-MLB49205546129_022022,0
MLM1428580013,MLM,MLM-SNEAKERS,704820-MLM50100774686_052022,0
MLA1123436713,MLA,MLA-JACKETS_AND_COATS,856794-MLA49200797462_022022,0
MLB2206270636,MLB,MLB-T_SHIRTS,922442-MLB49369377378_032022,1
MLA1145472740,MLA,MLA-LOAFERS_AND_OXFORDS,919539-MLA49592325083_042022,0
MLM1430003378,MLM,MLM-SHORTS,775388-MLM50139462863_052022,0
MLA1139779493,MLA,MLA-JACKETS_AND_COATS,907346-MLA50144958763_052022,0
MLA1141570148,MLA,MLA-SWEATSHIRTS_AND_HOODIES,722719-MLA50239465410_062022,0
MLA1146070568,MLA,MLA-JACKETS_AND_COATS,896053-MLA50628007382_072022,0
MLB2139883172,MLB,MLB-T_SHIRTS,744724-MLB47457336819_092021,1
MLM1408420288,MLM,MLM-LOAFERS_AND_OXFORDS,715261-MLM49708981942_042022,?
MLA1118444576,MLA,MLA-PANTS,780572-MLA48751350196_012022,?
MLM1448189290,MLM,MLM-SHORTS,885423-CBT50491518077_062022,1
MLB2661201166,MLB,MLB-SHIRTS,871974-CBT50142600608_052022,1
MLA1137935178,MLA,MLA-SWEATERS_AND_CARDIGANS,712432-MLA50000961137_052022,0
MLM1444348786,MLM,MLM-BOOTS_AND_BOOTIES,962833-MLM49422406799_032022,0
MLM1392072054,MLM,MLM-SNEAKERS,976759-MLM49366723920_032022,?
MLM1427018514,MLM,MLM-SNEAKERS,646607-MLM50053257515_052022,?
MLB2672321586,MLB,MLB-JACKETS_AND_COATS,905855-CBT50243117930_062022,1
MLB2691086173,MLB,MLB-JACKETS_AND_COATS,952839-CBT50439061517_062022,1
MLA1145347811,MLA,MLA-SWEATERS_AND_CARDIGANS,937884-MLA49603460687_042022,0
MLA1137318234,MLA,MLA-SNEAKERS,737503-MLA49953619788_052022,0
MLB2704969292,MLB,MLB-LEGGINGS,875167-MLB50587738137_072022,1
MLM1446164115,MLM,MLM-SNEAKERS,876121-MLM50450279980_062022,1
MLM1372490107,MLM,MLM-JACKETS_AND_COATS,943089-MLM48990170975_022022,0
MLA1120345880,MLA,MLA-SHORTS,946786-MLA48908329731_012022,1
MLA1141523032,MLA,MLA-T_SHIRTS,615654-MLA50239278302_062022,0
MLB2640703174,MLB,MLB-T_SHIRTS,691674-MLB49938064744_052022,?
MLA1118154598,MLA,MLA-T_SHIRTS,708596-MLA48733752321_012022,1
MLB2144854309,MLB,MLB-PANTS,846023-MLB48851164169_012022,1
MLM1393585739,MLM,MLM-LOAFERS_AND_OXFORDS,962706-MLM49394941349_032022,?
MLM1439239665,MLM,MLM-SWEATSHIRTS_AND_HOODIES,937598-MLM50303523859_062022,?
MLA1126260132,MLA,MLA-T_SHIRTS,690018-MLA49288870218_032022,1
MLA1134740523,MLA,MLA-JACKETS_AND_COATS,935173-MLA49804423243_042022,0
MLB2708455177,MLB,MLB-SWEATSHIRTS_AND_HOODIES,608362-CBT50618088506_072022,0
MLB2147387145,MLB,MLB-SWEATSHIRTS_AND_HOODIES,797542-MLB48871714167_012022,1
MLM1416011600,MLM,MLM-T_SHIRTS,744773-MLM49846100584_052022,0
MLB2713050624,MLB,MLB-SWEATSHIRTS_AND_HOODIES,941446-CBT50670496020_072022,?
MLM1451928665,MLM,MLM-SHIRTS,734657-MLM50578084133_072022,0
MLB2688365328,MLB,MLB-SPORT_SHORTS,884563-CBT50413771355_062022,1
MLA1141992125,MLA,MLA-BOOTS_AND_BOOTIES,947571-MLA50266673597_062022,0
MLB2670826394,MLB,MLB-T_SHIRTS,924931-CBT50215235880_062022,1
MLM1363740826,MLM,MLM-SHIRTS,683533-CBT48787172649_012022,1
MLB2142042142,MLB,MLB-T_SHIRTS,874128-MLB43201209141_082020,1
MLM1454883426,MLM,MLM-T_SHIRTS,821776-MLM50628843092_072022,1
MLA1133998705,MLA,MLA-DANCE_SNEAKERS_AND_SHOES,779743-MLA49772747298_042022,0
MLB2627713241,MLB,MLB-SNEAKERS,615829-MLB49808128449_042022,1
MLA1142356798,MLA,MLA-JACKETS_AND_COATS,993785-MLA49633819754_042022,1
MLA1129503209,MLA,MLA-SHORTS,994995-MLA49491398969_032022,0
MLA1137437475,MLA,MLA-THERMAL_SHIRTS,600103-MLA49961147830_052022,?
MLA1142155557,MLA,MLA-JACKETS_AND_COATS,815848-MLA49409182719_032022,0
MLB2675699780,MLB,MLB-SHIRTS,669318-MLB50275692189_062022,0
MLM1425062577,MLM,MLM-SNEAKERS,905382-MLM50014940949_052022,0
MLB2694162162,MLB,MLB-BLOUSES,915980-CBT50476599693_062022,1
MLB2653537268,MLB,MLB-AUTOMOTIVE_SKIRTS,874021-MLB50056884045_052022,0
MLA1127156722,MLA,MLA-SWEATSHIRTS_AND_HOODIES,724818-MLA49333200931_032022,0
MLB2645115206,MLB,MLB-DANCE_SNEAKERS_AND_SHOES,797926-CBT48450484440_122021,1
MLB2621809127,MLB,MLB-SNEAKERS,760072-MLB49753440714_042022,0
MLB2698312550,MLB,MLB-SNEAKERS,722741-MLB50515184366_062022,0
MLB2611370974,MLB,MLB-AUTOMOTIVE_SKIRTS,897337-MLB49647263216_042022,0
MLB2204800053,MLB,MLB-T_SHIRTS,872514-MLB49356901081_032022,1
MLB2168265899,MLB,MLB-LEGGINGS,760886-MLB49423569496_032022,1
MLA1118843186,MLA,MLA-T_SHIRTS,889879-MLA48787344427_012022,1
MLA1138026357,MLA,MLA-BOOTS_AND_BOOTIES,733253-MLA50008957580_052022,1
MLB2616915937,MLB,MLB-JACKETS_AND_COATS,839107-MLB49703085531_042022,0
MLA1137838096,MLA,MLA-JACKETS_AND_COATS,824328-MLA49996546663_052022,0
MLA1124833389,MLA,MLA-JACKETS_AND_COATS,768165-MLA49196052390_022022,?
MLB2213937915,MLB,MLB-T_SHIRTS,810374-MLB49433930878_032022,1
MLB2681943407,MLB,MLB-PANTS,919624-CBT50342120862_062022,1
MLA1125346786,MLA,MLA-T_SHIRTS,642228-MLA49228888207_022022,1
MLB2708159338,MLB,MLB-T_SHIRTS,831544-MLA50658643724_072022,1
MLA1138323770,MLA,MLA-BOOTS_AND_BOOTIES,602998-MLA50031231773_052022,0
MLA1136472630,MLA,MLA-T_SHIRTS,831023-MLA49903586230_052022,1
MLA1137618913,MLA,MLA-BOOTS_AND_BOOTIES,616695-MLA49973759848_052022,0
MLM1373185625,MLM,MLM-HEELS_AND_WEDGES,859461-MLM49003875489_022022,1
MLA1138798925,MLA,MLA-LOAFERS_AND_OXFORDS,943440-MLA49460668881_032022,1
MLA1120815581,MLA,MLA-T_SHIRTS,614367-MLA48935699325_012022,0
MLA1125429896,MLA,MLA-T_SHIRTS,725722-MLA49240464474_032022,1
MLM1411358497,MLM,MLM-SHIRTS,842617-MLM49760197440_042022,?
MLB2159613200,MLB,MLB-SNEAKERS,614997-MLB48970712425_012022,0
MLB2213495010,MLB,MLB-SHIRTS,647519-CBT49430882776_032022,1
MLB2697061166,MLB,MLB-T_SHIRTS,713024-MLB50500844993_062022,1
MLM1402335961,MLM,MLM-T_SHIRTS,625859-CBT49596872394_042022,1
MLM1455809249,MLM,MLM-SNEAKERS,732041-MLM50660263876_072022,0
MLB2608444038,MLB,MLB-T_SHIRTS,886369-MLB49613743821_042022,1
MLM1391647769,MLM,MLM-SHIRTS,689425-MLM49360720373_032022,0
MLB2704776502,MLB,MLB-BOOTS_AND_BOOTIES,707146-MLB50584973338_072022,?
MLA1142563010,MLA,MLA-PANTS,662250-MLA50309466912_062022,?
MLA1138068812,MLA,MLA-JACKETS_AND_COATS,834815-MLA49408153278_032022,0
MLB2606390897,MLB,MLB-SNEAKERS,964265-MLB49594001930_042022,?
MLB2170905853,MLB,MLB-SNEAKERS,880725-MLB49057505672_022022,0
MLA1143191786,MLA,MLA-JACKETS_AND_COATS,607927-MLA50359988144_062022,0
MLM1442747419,MLM,MLM-BLOUSES,759772-CBT50373536563_062022,1
MLM1433059253,MLM,MLM-SNEAKERS,796528-MLM50199156093_062022,?
MLM1391509418,MLM,MLM-SWEATSHIRTS_AND_HOODIES,837877-MLM49357567721_032022,1
MLM1375073423,MLM,MLM-HEELS_AND_WEDGES,838711-MLM49045487527_022022,1
MLM1449364586,MLM,MLM-SNEAKERS,823779-MLM50519918416_062022,?
MLM1375210104,MLM,MLM-SNEAKERS,609197-MLM49046499330_022022,0
MLB2670385797,MLB,MLB-AUTOMOTIVE_SKIRTS,976430-MLB50222871713_062022,?
MLB2667642641,MLB,MLB-SHORTS,850257-MLB50201712155_062022,0
MLM1447085242,MLM,MLM-SNEAKERS,744859-MLM50471954624_062022,?
MLM1406988122,MLM,MLM-LOAFERS_AND_OXFORDS,930787-MLM49685705917_042022,?
MLB2648271775,MLB,MLB-PANTS,628351-MLB50008512558_052022,1
MLB2641293737,MLB,MLB-SNEAKERS,839894-MLB49942359294_052022,?
MLB2669892136,MLB,MLB-SNEAKERS,837378-MLB50220324324_062022,0
MLM1423541839,MLM,MLM-PANTS,799513-MLM49987553858_052022,0
MLM1450306143,MLM,MLM-SNEAKERS,926441-MLM50535181450_062022,0
MLM1406079570,MLM,MLM-LOAFERS_AND_OXFORDS,916647-MLM49667798463_042022,?
MLB2680166449,MLB,MLB-JACKETS_AND_COATS,907208-MLB50319341032_062022,0
MLA1144400316,MLA,MLA-SWEATSHIRTS_AND_HOODIES,832337-MLA50480217029_062022,0
MLM1423660962,MLM,MLM-SWEATSHIRTS_AND_HOODIES,642571-MLM49990307688_052022,0
MLB2679302956,MLB,MLB-T_SHIRTS,945449-MLB50311381863_062022,1
MLA1139432903,MLA,MLA-SNEAKERS,817177-MLA50126620806_052022,0
MLA1126492791,MLA,MLA-T_SHIRTS,965492-MLA49300784558_032022,?
MLM1408440659,MLM,MLM-LOAFERS_AND_OXFORDS,643733-MLM49709193781_042022,?
MLB2691756429,MLB,MLB-LOAFERS_AND_OXFORDS,858842-MLB50446234534_062022,1
MLB2168070113,MLB,MLB-T_SHIRTS,966602-MLB49040509042_022022,1
MLB2201345538,MLB,MLB-SNEAKERS,601818-MLB49327305411_032022,?
MLB2711919274,MLB,MLB-BOOTS_AND_BOOTIES,833215-MLB50655223935_072022,0
MLA1133701696,MLA,MLA-JACKETS_AND_COATS,858534-MLA49754569641_042022,0
MLA1146281135,MLA,MLA-SPORT_T_SHIRTS,967810-MLA50667476355_072022,0
MLB2672278016,MLB,MLB-BLOUSES,802660-MLB50241661966_062022,1
MLB2699966893,MLB,MLB-SHORTS,934296-MLB48762297139_012022,0
MLM1427877118,MLM,MLM-PET_JACKETS_AND_COATS,777210-CBT50077773728_052022,1
MLM1443467285,MLM,MLM-SNEAKERS,682155-MLM50601967249_072022,0
MLM1373361099,MLM,MLM-HEELS_AND_WEDGES,756109-MLM49007069513_022022,1
MLA1138622328,MLA,MLA-JACKETS_AND_COATS,756936-MLA50047988963_052022,0
MLM1435107966,MLM,MLM-SWEATSHIRTS_AND_HOODIES,985395-CBT50230226863_062022,1
MLM1456161942,MLM,MLM-JACKETS_AND_COATS,981004-MLM47111406375_082021,0
MLA1124434934,MLA,MLA-JACKETS_AND_COATS,914843-MLA49172993384_022022,0
MLA1142036907,MLA,MLA-JACKETS_AND_COATS,978687-MLA50273497733_062022,0
MLB2147089777,MLB,MLB-SNEAKERS,808612-MLB48869798841_012022,?
MLB2191161309,MLB,MLB-SWIMWEAR,912251-MLB47637595610_092021,1
MLA1146070920,MLA,MLA-JACKETS_AND_COATS,843809-MLA50628705127_072022,0
MLA1125432689,MLA,MLA-PANTS,985399-MLA49235225434_022022,0
MLA1126131065,MLA,MLA-JACKETS_AND_COATS,724736-MLA49283483376_032022,1
MLB2693324402,MLB,MLB-BOOTS_AND_BOOTIES,641230-MLB50464024247_062022,0
MLB2687447496,MLB,MLB-SNEAKERS,805900-MLB50402944897_062022,0
MLM1451608004,MLM,MLM-SWEATSHIRTS_AND_HOODIES,991493-MLM50265009336_062022,1
MLB2654213270,MLB,MLB-SWEATSHIRTS_AND_HOODIES,788115-CBT50065760240_052022,1
MLM1375809503,MLM,MLM-LOAFERS_AND_OXFORDS,821244-MLM49056757953_022022,1
MLA1140310421,MLA,MLA-HEELS_AND_WEDGES,991743-MLA49531875747_032022,0
MLA1131083305,MLA,MLA-T_SHIRTS,998370-MLA50308072274_062022,1
MLM1450108050,MLM,MLM-SNEAKERS,779516-MLM50533043011_062022,0
MLA1146292251,MLA,MLA-SNEAKERS,726866-MLA44135056425_112020,0
MLB2646622857,MLB,MLB-JACKETS_AND_COATS,935562-CBT50005867475_052022,1
MLM1417733453,MLM,MLM-PANTS,925366-MLM49877449016_052022,0
MLB2703016746,MLB,MLB-SNEAKERS,695469-MLB47443556059_092021,0
MLB2661402481,MLB,MLB-PANTS,754406-MLB50143161932_052022,0
MLM1376937399,MLM,MLM-T_SHIRTS,645688-MLM49078795998_022022,?
MLA1132592157,MLA,MLA-BOOTS_AND_BOOTIES,846877-MLA49445735955_032022,?
MLM1429441123,MLM,MLM-SHIRTS,763375-MLM50121211009_052022,?
MLM1445986125,MLM,MLM-JACKETS_AND_COATS,973602-CBT50445739398_062022,1
MLA1138966516,MLA,MLA-SHIRTS,970575-MLA50079830179_052022,0
MLB2706408113,MLB,MLB-T_SHIRTS,658653-MLB50597710172_072022,?
MLA1145333550,MLA,MLA-BOOTS_AND_BOOTIES,792323-MLA50573653728_072022,0
